v_op,F,EF1,p,Coste_regional_S0,Coste_S1,Coste_S2,CO2_S0_t,CO2_S1_t,CO2_S2_t,n_onsite_S1,n_onsite_S2,n_perdedores_S1,pct_mejorados_S2,rec_share_base,rec_share_onsite,EF5_NA,CAP_ANUAL_T,Coste_S2_cap,CO2_S2_cap_t,n_onsite_S2_cap,n_perdedores_S2_cap,Coste_S3,CO2_S3_t,n_onsite_S3,n_perdedores_S3
16,2500,60,0.7,10058521.01375,10148552.304125,9086293.893597554,2517.087375,870.8792625000001,1707.1488063610093,383,142,241,37.0757180156658,0.6,0.85,4.0,200000,9086293.893597554,1707.1488063610093,142,0,8623211.639057389,1530.1068716439713,309,0
16,2500,120,0.1,10058521.01375,10892096.912375,10007897.81101178,3656.16225,3307.0821750000005,3581.813572544039,383,13,370,3.3942558746736293,0.6,0.85,4.0,200000,10007897.81101178,3581.813572544039,13,0,9896729.866762817,3457.8698398523543,264,0
16,2500,120,0.2,10058521.01375,10768172.811,9906124.032379711,3656.16225,2958.0021,3435.125794484472,383,34,349,8.877284595300262,0.6,0.85,4.0,200000,9906124.032379711,3435.125794484472,34,0,9687060.716616204,3224.4405570387826,295,0
16,2500,120,0.3,10058521.01375,10644248.709625,9771990.949965483,3656.16225,2608.922025,3247.9082478481655,383,59,324,15.404699738903394,0.6,0.85,4.0,200000,9771990.949965483,3247.9082478481655,59,0,9474559.226349246,3004.265275851742,301,0
16,2500,120,0.4,10058521.01375,10520324.60825,9619743.10676728,3656.16225,2259.8419499999995,3050.6060800744963,383,82,301,21.409921671018278,0.6,0.85,4.0,200000,9619743.10676728,3050.6060800744963,82,0,9261884.856575057,2781.2861608092308,305,0
16,2500,120,0.5,10058521.01375,10396400.506874999,9452053.792078128,3656.16225,1910.761875,2833.4136499696433,383,104,279,27.154046997389035,0.6,0.85,4.0,200000,9452053.792078128,2833.4136499696433,104,0,9049039.140301874,2559.154546555627,308,0
16,2500,120,0.6,10058521.01375,10272476.4055,9272477.252914052,3656.16225,1561.6818,2605.7841407705328,383,126,257,32.89817232375979,0.6,0.85,4.0,200000,9272477.252914052,2605.7841407705328,126,0,8836126.353337413,2338.1490328182367,309,0
16,2500,120,0.7,10058521.01375,10148552.304125,9086293.893597554,3656.16225,1212.601725,2381.905772722019,383,142,241,37.0757180156658,0.6,0.85,4.0,200000,9086293.893597554,2381.905772722019,142,0,8623211.639057389,2118.4801632879426,309,0
16,5000,30,0.1,10058521.01375,11849596.912375,10024600.552113496,1947.5499375,1769.33109375,1927.3842915711568,383,5,378,1.3054830287206267,0.6,0.85,4.0,200000,10024600.552113496,1927.3842915711568,5,0,9928916.657905001,1866.522258732675,208,0
16,5000,30,0.2,10058521.01375,11725672.811,9957274.608273558,1947.5499375,1591.11225,1884.3230887720194,383,13,370,3.3942558746736293,0.6,0.85,4.0,200000,9957274.608273558,1884.3230887720194,13,0,9734938.719775634,1769.0945024261773,264,0
16,5000,30,0.3,10058521.01375,11601748.709624998,9864592.711545622,1947.5499375,1412.89340625,1820.597569855339,383,23,360,6.005221932114883,0.6,0.85,4.0,200000,9864592.711545622,1820.597569855339,23,0,9527374.728253724,1653.3678813766512,286,0
16,5000,30,0.4,10058521.01375,11477824.60825,9753727.05100942,1947.5499375,1234.6745625,1754.1528697422361,383,34,349,8.877284595300262,0.6,0.85,4.0,200000,9753727.05100942,1754.1528697422361,34,0,9315600.419482408,1549.7033310193915,295,0
16,5000,30,0.5,10058521.01375,11353900.506874999,9624933.949120697,1947.5499375,1056.45571875,1667.7454004032024,383,49,334,12.793733681462141,0.6,0.85,4.0,200000,9624933.949120697,1667.7454004032024,49,0,9103142.975181522,1446.0626357715594,301,0
16,5000,30,0.6,10058521.01375,11229976.4055,9485460.886180967,1947.5499375,878.236875,1583.7988014240827,383,59,324,15.404699738903394,0.6,0.85,4.0,200000,9485460.886180967,1583.7988014240827,59,0,8890597.438948493,1345.7651754258711,301,0
16,5000,30,0.7,10058521.01375,11106052.304125,9337316.684791584,1947.5499375,700.0180312500001,1499.9992319942787,383,70,313,18.276762402088774,0.6,0.85,4.0,200000,9337316.684791584,1499.9992319942787,70,0,8678051.902715465,1245.467715080183,301,0
16,5000,60,0.1,10058521.01375,11849596.912375,10024600.552113496,2517.087375,2281.9147875,2487.401993142313,383,5,378,1.3054830287206267,0.6,0.85,4.0,200000,10024600.552113496,2487.401993142313,5,0,9928916.657905001,2402.31793746535,208,0
16,5000,60,0.2,10058521.01375,11725672.811,9957274.608273558,2517.087375,2046.7422,2425.3703575440386,383,13,370,3.3942558746736293,0.6,0.85,4.0,200000,9957274.608273558,2425.3703575440386,13,0,9734938.719775634,2265.922144852354,264,0
16,5000,60,0.3,10058521.01375,11601748.709624998,9864592.711545622,2517.087375,1811.5696125,2334.955329710678,383,23,360,6.005221932114883,0.6,0.85,4.0,200000,9864592.711545622,2334.955329710678,23,0,9527374.728253724,2107.6228627533023,286,0
16,5000,60,0.4,10058521.01375,11477824.60825,9753727.05100942,2517.087375,1576.397025,2240.798359484472,383,34,349,8.877284595300262,0.6,0.85,4.0,200000,9753727.05100942,2240.798359484472,34,0,9315600.419482408,1964.0418420387828,295,0
16,5000,60,0.5,10058521.01375,11353900.506874999,9624933.949120697,2517.087375,1341.2244375,2119.2410008064053,383,49,334,12.793733681462141,0.6,0.85,4.0,200000,9624933.949120697,2119.2410008064053,49,0,9103142.975181522,1820.5975215431183,301,0
16,5000,60,0.6,10058521.01375,11229976.4055,9485460.886180967,2517.087375,1106.05185,2002.4172828481658,383,59,324,15.404699738903394,0.6,0.85,4.0,200000,9485460.886180967,2002.4172828481658,59,0,8890597.438948493,1681.299550851742,301,0
16,5000,60,0.7,10058521.01375,11106052.304125,9337316.684791584,2517.087375,870.8792625000001,1884.5089939885572,383,70,313,18.276762402088774,0.6,0.85,4.0,200000,9337316.684791584,1884.5089939885572,70,0,8678051.902715465,1542.0015801603658,301,0
16,5000,120,0.1,10058521.01375,11849596.912375,10024600.552113496,3656.16225,3307.0821750000005,3607.4373962846266,383,5,378,1.3054830287206267,0.6,0.85,4.0,200000,10024600.552113496,3607.4373962846266,5,0,9928916.657905001,3473.9092949307005,208,0
16,5000,120,0.2,10058521.01375,11725672.811,9957274.608273558,3656.16225,2958.0021,3507.4648950880774,383,13,370,3.3942558746736293,0.6,0.85,4.0,200000,9957274.608273558,3507.4648950880774,13,0,9734938.719775634,3259.577429704709,264,0
16,5000,120,0.3,10058521.01375,11601748.709624998,9864592.711545622,3656.16225,2608.922025,3363.6708494213563,383,23,360,6.005221932114883,0.6,0.85,4.0,200000,9864592.711545622,3363.6708494213563,23,0,9527374.728253724,3016.132825506604,286,0
16,5000,120,0.4,10058521.01375,11477824.60825,9753727.05100942,3656.16225,2259.8419499999995,3214.089338968944,383,34,349,8.877284595300262,0.6,0.85,4.0,200000,9753727.05100942,3214.089338968944,34,0,9315600.419482408,2792.7188640775657,295,0
16,5000,120,0.5,10058521.01375,11353900.506874999,9624933.949120697,3656.16225,1910.761875,3022.2322016128105,383,49,334,12.793733681462141,0.6,0.85,4.0,200000,9624933.949120697,3022.2322016128105,49,0,9103142.975181522,2569.667293086237,301,0
16,5000,120,0.6,10058521.01375,11229976.4055,9485460.886180967,3656.16225,1561.6818,2839.654245696332,383,59,324,15.404699738903394,0.6,0.85,4.0,200000,9485460.886180967,2839.654245696332,59,0,8890597.438948493,2352.368301703484,301,0
16,5000,120,0.7,10058521.01375,11106052.304125,9337316.684791584,3656.16225,1212.601725,2653.5285179771145,383,70,313,18.276762402088774,0.6,0.85,4.0,200000,9337316.684791584,2653.5285179771145,70,0,8678051.902715465,2135.069310320732,301,0
18,1250,30,0.1,10058521.01375,10523587.912375,10002793.888353793,1947.5499375,1769.33109375,1913.367131019611,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,10002793.888353793,1913.367131019611,26,0,9921650.84977003,1871.9624940821545,249,0
18,1250,30,0.2,10058521.01375,10509904.811,9899943.104903234,1947.5499375,1591.11225,1855.9240269288487,383,57,326,14.882506527415144,0.6,0.85,4.0,200000,9899943.104903234,1855.9240269288487,57,0,9762663.44092893,1778.5478631941382,262,0
18,1250,30,0.3,10058521.01375,10496221.709624998,9777442.015064375,1947.5499375,1412.89340625,1783.3560569819465,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9777442.015064375,1783.3560569819465,86,0,9602962.040259983,1692.5594839519554,265,0
18,1250,30,0.4,10058521.01375,10482538.60825,9639969.900421815,1947.5499375,1234.6745625,1676.0035952404414,383,120,263,31.33159268929504,0.6,0.85,4.0,200000,9639969.900421815,1676.0035952404414,120,0,9443146.47148306,1606.2002151703084,267,0
18,1250,30,0.5,10058521.01375,10468855.506874999,9495188.812100304,1947.5499375,1056.45571875,1593.541504705026,383,137,246,35.77023498694517,0.6,0.85,4.0,200000,9495188.812100304,1593.541504705026,137,0,9283311.166379793,1520.8627845878857,267,0
18,1250,30,0.6,10058521.01375,10455172.4055,9346873.01343478,1947.5499375,878.236875,1510.5000433015528,383,150,233,39.1644908616188,0.6,0.85,4.0,200000,9346873.01343478,1510.5000433015528,150,0,9123475.861276526,1435.5253540054628,267,0
18,1250,30,0.7,10058521.01375,10441489.304125,9195970.54290655,1947.5499375,700.0180312500001,1425.851724454133,383,161,222,42.03655352480418,0.6,0.85,4.0,200000,9195970.54290655,1425.851724454133,161,0,8963624.415431984,1345.5531193661293,268,0
18,1250,60,0.1,10058521.01375,10523587.912375,10002793.888353793,2517.087375,2281.9147875,2466.935672039222,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,10002793.888353793,2466.935672039222,26,0,9921650.84977003,2409.745838164309,249,0
18,1250,60,0.2,10058521.01375,10509904.811,9899943.104903234,2517.087375,2046.7422,2383.759493857697,383,57,326,14.882506527415144,0.6,0.85,4.0,200000,9899943.104903234,2383.759493857697,57,0,9762663.44092893,2279.2087463882767,262,0
18,1250,60,0.3,10058521.01375,10496221.709624998,9777442.015064375,2517.087375,1811.5696125,2281.522013963893,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9777442.015064375,2281.522013963893,86,0,9602962.040259983,2158.4484279039107,265,0
18,1250,60,0.4,10058521.01375,10482538.60825,9639969.900421815,2517.087375,1576.397025,2131.1653304808824,383,120,263,31.33159268929504,0.6,0.85,4.0,200000,9639969.900421815,2131.1653304808824,120,0,9443146.47148306,2037.165890340617,267,0
18,1250,60,0.5,10058521.01375,10468855.506874999,9495188.812100304,2517.087375,1341.2244375,2014.7292594100522,383,137,246,35.77023498694517,0.6,0.85,4.0,200000,9495188.812100304,2014.7292594100522,137,0,9283311.166379793,1917.185519175771,267,0
18,1250,60,0.6,10058521.01375,10455172.4055,9346873.01343478,2517.087375,1106.05185,1897.3812866031055,383,150,233,39.1644908616188,0.6,0.85,4.0,200000,9346873.01343478,1897.3812866031055,150,0,9123475.861276526,1797.2051480109255,267,0
18,1250,60,0.7,10058521.01375,10441489.304125,9195970.54290655,2517.087375,870.8792625000001,1777.890998908266,383,161,222,42.03655352480418,0.6,0.85,4.0,200000,9195970.54290655,1777.890998908266,161,0,8963624.415431984,1671.1545187322586,268,0
18,1250,120,0.1,10058521.01375,10523587.912375,10002793.888353793,3656.16225,3307.0821750000005,3574.0727540784437,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,10002793.888353793,3574.0727540784437,26,0,9921650.84977003,3485.312526328618,249,0
18,1250,120,0.2,10058521.01375,10509904.811,9899943.104903234,3656.16225,2958.0021,3439.4304277153947,383,57,326,14.882506527415144,0.6,0.85,4.0,200000,9899943.104903234,3439.4304277153947,57,0,9762663.44092893,3280.5305127765528,262,0
18,1250,120,0.3,10058521.01375,10496221.709624998,9777442.015064375,3656.16225,2608.922025,3277.853927927786,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9777442.015064375,3277.853927927786,86,0,9602962.040259983,3090.2263158078213,265,0
18,1250,120,0.4,10058521.01375,10482538.60825,9639969.900421815,3656.16225,2259.8419499999995,3041.488800961765,383,120,263,31.33159268929504,0.6,0.85,4.0,200000,9639969.900421815,3041.488800961765,120,0,9443146.47148306,2899.097240681234,267,0
18,1250,120,0.5,10058521.01375,10468855.506874999,9495188.812100304,3656.16225,1910.761875,2857.1047688201047,383,137,246,35.77023498694517,0.6,0.85,4.0,200000,9495188.812100304,2857.1047688201047,137,0,9283311.166379793,2709.8309883515426,267,0
18,1250,120,0.6,10058521.01375,10455172.4055,9346873.01343478,3656.16225,1561.6818,2671.1437732062113,383,150,233,39.1644908616188,0.6,0.85,4.0,200000,9346873.01343478,2671.1437732062113,150,0,9123475.861276526,2520.5647360218513,267,0
18,1250,120,0.7,10058521.01375,10441489.304125,9195970.54290655,3656.16225,1212.601725,2481.9695478165318,383,161,222,42.03655352480418,0.6,0.85,4.0,200000,9195970.54290655,2481.9695478165318,161,0,8963624.415431984,2322.357317464517,268,0
18,2500,30,0.1,10058521.01375,11002337.912375,10020780.82415897,1947.5499375,1769.33109375,1924.9897207743402,383,8,375,2.088772845953003,0.6,0.85,4.0,200000,10020780.82415897,1924.9897207743402,8,0,9939476.758156903,1878.3518015693185,209,0
18,2500,30,0.2,10058521.01375,10988654.811,9947066.762957588,1947.5499375,1591.11225,1879.1843245392217,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,9947066.762957588,1879.1843245392217,26,0,9784780.68579006,1796.375050664309,249,0
18,2500,30,0.3,10058521.01375,10974971.709625,9851254.997124584,1947.5499375,1412.89340625,1821.3375412906785,383,44,339,11.488250652741515,0.6,0.85,4.0,200000,9851254.997124584,1821.3375412906785,44,0,9626325.986294752,1700.686276967312,256,0
18,2500,30,0.4,10058521.01375,10961288.60825,9741365.196056468,1947.5499375,1234.6745625,1764.2981163576972,383,57,326,14.882506527415144,0.6,0.85,4.0,200000,9741365.196056468,1764.2981163576972,57,0,9466805.86810786,1609.5457888882765,262,0
18,2500,30,0.5,10058521.01375,10947605.506874999,9622812.094529124,1947.5499375,1056.45571875,1693.9597299632107,383,72,311,18.798955613577025,0.6,0.85,4.0,200000,9622812.094529124,1693.9597299632107,72,0,9307123.844903626,1523.649719571296,264,0
18,2500,30,0.6,10058521.01375,10933922.4055,9496363.016378753,1947.5499375,878.236875,1619.162176463893,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9496363.016378753,1619.162176463893,86,0,9147403.066769967,1437.5690304039106,265,0
18,2500,30,0.7,10058521.01375,10920239.304125,9362047.1300197,1947.5499375,700.0180312500001,1492.2794587145456,383,108,275,28.198433420365536,0.6,0.85,4.0,200000,9362047.1300197,1492.2794587145456,108,0,8987607.234319387,1350.18792342304,267,0
18,2500,60,0.1,10058521.01375,11002337.912375,10020780.82415897,2517.087375,2281.9147875,2483.8172415486806,383,8,375,2.088772845953003,0.6,0.85,4.0,200000,10020780.82415897,2483.8172415486806,8,0,9939476.758156903,2418.015553138637,209,0
18,2500,60,0.2,10058521.01375,10988654.811,9947066.762957588,2517.087375,2046.7422,2416.7839690784435,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,9947066.762957588,2416.7839690784435,26,0,9784780.68579006,2302.4043013286177,249,0
18,2500,60,0.3,10058521.01375,10974971.709625,9851254.997124584,2517.087375,1811.5696125,2332.7838225813575,383,44,339,11.488250652741515,0.6,0.85,4.0,200000,9851254.997124584,2332.7838225813575,44,0,9626325.986294752,2168.1303939346244,256,0
18,2500,60,0.4,10058521.01375,10961288.60825,9741365.196056468,2517.087375,1576.397025,2250.4316127153943,383,57,326,14.882506527415144,0.6,0.85,4.0,200000,9741365.196056468,2250.4316127153943,57,0,9466805.86810786,2041.330117776553,262,0
18,2500,60,0.5,10058521.01375,10947605.506874999,9622812.094529124,2517.087375,1341.2244375,2151.5798099264216,383,72,311,18.798955613577025,0.6,0.85,4.0,200000,9622812.094529124,2151.5798099264216,72,0,9307123.844903626,1920.7342891425917,264,0
18,2500,60,0.6,10058521.01375,10933922.4055,9496363.016378753,2517.087375,1106.05185,2045.956652927786,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9496363.016378753,2045.956652927786,86,0,9147403.066769967,1799.8094808078215,265,0
18,2500,60,0.7,10058521.01375,10920239.304125,9362047.1300197,2517.087375,870.8792625000001,1868.6767474290914,383,108,275,28.198433420365536,0.6,0.85,4.0,200000,9362047.1300197,1868.6767474290914,108,0,8987607.234319387,1677.2247768460797,267,0
18,2500,120,0.1,10058521.01375,11002337.912375,10020780.82415897,3656.16225,3307.0821750000005,3601.472283097361,383,8,375,2.088772845953003,0.6,0.85,4.0,200000,10020780.82415897,3601.472283097361,8,0,9939476.758156903,3497.3430562772737,209,0
18,2500,120,0.2,10058521.01375,10988654.811,9947066.762957588,3656.16225,2958.0021,3491.983258156887,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,9947066.762957588,3491.983258156887,26,0,9784780.68579006,3314.4628026572354,249,0
18,2500,120,0.3,10058521.01375,10974971.709625,9851254.997124584,3656.16225,2608.922025,3355.6763851627143,383,44,339,11.488250652741515,0.6,0.85,4.0,200000,9851254.997124584,3355.6763851627143,44,0,9626325.986294752,3103.0186278692486,256,0
18,2500,120,0.4,10058521.01375,10961288.60825,9741365.196056468,3656.16225,2259.8419499999995,3222.698605430789,383,57,326,14.882506527415144,0.6,0.85,4.0,200000,9741365.196056468,3222.698605430789,57,0,9466805.86810786,2904.8987755531057,262,0
18,2500,120,0.5,10058521.01375,10947605.506874999,9622812.094529124,3656.16225,1910.761875,3066.819969852843,383,72,311,18.798955613577025,0.6,0.85,4.0,200000,9622812.094529124,3066.819969852843,72,0,9307123.844903626,2714.9034282851835,264,0
18,2500,120,0.6,10058521.01375,10933922.4055,9496363.016378753,3656.16225,1561.6818,2899.5456058555724,383,86,297,22.45430809399478,0.6,0.85,4.0,200000,9496363.016378753,2899.5456058555724,86,0,9147403.066769967,2524.290381615643,265,0
18,2500,120,0.7,10058521.01375,10920239.304125,9362047.1300197,3656.16225,1212.601725,2621.471324858183,383,108,275,28.198433420365536,0.6,0.85,4.0,200000,9362047.1300197,2621.471324858183,108,0,8987607.234319387,2331.2984836921596,267,0
18,5000,30,0.1,10058521.01375,11959837.912375,10033575.361903146,1947.5499375,1769.33109375,1933.3691937116982,383,2,381,0.5221932114882507,0.6,0.85,4.0,200000,10033575.361903146,1933.3691937116982,2,0,9964862.08341329,1885.4047986522967,160,0
18,5000,30,0.2,10058521.01375,11946154.811,9983040.63456794,1947.5499375,1591.11225,1902.4295040486807,383,8,375,2.088772845953003,0.6,0.85,4.0,200000,9983040.63456794,1902.4295040486807,8,0,9820432.502563804,1809.1536656386368,209,0
18,5000,30,0.3,10058521.01375,11932471.709624998,9914701.774578635,1947.5499375,1412.89340625,1859.5415449631687,383,16,367,4.177545691906006,0.6,0.85,4.0,200000,9914701.774578635,1859.5415449631687,16,0,9668006.601882135,1727.928143040237,237,0
18,5000,30,0.4,10058521.01375,11918788.60825,9835612.512165176,1947.5499375,1234.6745625,1810.8187115784438,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,9835612.512165176,1810.8187115784438,26,0,9511040.357830118,1645.2001638286179,249,0
18,5000,30,0.5,10058521.01375,11905105.506874999,9744983.847685108,1947.5499375,1056.45571875,1762.1358155480093,383,32,351,8.355091383812011,0.6,0.85,4.0,200000,9744983.847685108,1762.1358155480093,32,0,9352929.550070554,1564.6716000700783,255,0
18,5000,30,0.6,10058521.01375,11891422.4055,9643988.980499169,1947.5499375,878.236875,1695.1251450813572,383,44,339,11.488250652741515,0.6,0.85,4.0,200000,9643988.980499169,1695.1251450813572,44,0,9194130.958839506,1453.8226164346245,256,0
18,5000,30,0.7,10058521.01375,11877739.304125,9536303.330672722,1947.5499375,700.0180312500001,1641.949954262662,383,49,334,12.793733681462141,0.6,0.85,4.0,200000,9536303.330672722,1641.949954262662,49,0,9034661.80873941,1358.0068988135286,261,0
18,5000,60,0.1,10058521.01375,11959837.912375,10033575.361903146,2517.087375,2281.9147875,2496.055407423396,383,2,381,0.5221932114882507,0.6,0.85,4.0,200000,10033575.361903146,2496.055407423396,2,0,9964862.08341329,2427.4667873045933,160,0
18,5000,60,0.2,10058521.01375,11946154.811,9983040.63456794,2517.087375,2046.7422,2450.547108097361,383,8,375,2.088772845953003,0.6,0.85,4.0,200000,9983040.63456794,2450.547108097361,8,0,9820432.502563804,2318.9437312772734,209,0
18,5000,60,0.3,10058521.01375,11932471.709624998,9914701.774578635,2517.087375,1811.5696125,2387.8751499263376,383,16,367,4.177545691906006,0.6,0.85,4.0,200000,9914701.774578635,2387.8751499263376,16,0,9668006.601882135,2204.2037560804742,237,0
18,5000,60,0.4,10058521.01375,11918788.60825,9835612.512165176,2517.087375,1576.397025,2316.480563156887,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,9835612.512165176,2316.480563156887,26,0,9511040.357830118,2087.7212276572354,249,0
18,5000,60,0.5,10058521.01375,11905105.506874999,9744983.847685108,2517.087375,1341.2244375,2245.3141310960186,383,32,351,8.355091383812011,0.6,0.85,4.0,200000,9744983.847685108,2245.3141310960186,32,0,9352929.550070554,1974.1412001401566,255,0
18,5000,60,0.6,10058521.01375,11891422.4055,9643988.980499169,2517.087375,1106.05185,2148.4802701627145,383,44,339,11.488250652741515,0.6,0.85,4.0,200000,9643988.980499169,2148.4802701627145,44,0,9194130.958839506,1819.1734128692485,256,0
18,5000,60,0.7,10058521.01375,11877739.304125,9536303.330672722,2517.087375,870.8792625000001,2071.3796585253235,383,49,334,12.793733681462141,0.6,0.85,4.0,200000,9536303.330672722,2071.3796585253235,49,0,9034661.80873941,1687.0053376270569,261,0
18,5000,120,0.1,10058521.01375,11959837.912375,10033575.361903146,3656.16225,3307.0821750000005,3621.427834846793,383,2,381,0.5221932114882507,0.6,0.85,4.0,200000,10033575.361903146,3621.427834846793,2,0,9964862.08341329,3511.5907646091864,160,0
18,5000,120,0.2,10058521.01375,11946154.811,9983040.63456794,3656.16225,2958.0021,3546.7823161947226,383,8,375,2.088772845953003,0.6,0.85,4.0,200000,9983040.63456794,3546.7823161947226,8,0,9820432.502563804,3338.523862554547,209,0
18,5000,120,0.3,10058521.01375,11932471.709624998,9914701.774578635,3656.16225,2608.922025,3444.542359852675,383,16,367,4.177545691906006,0.6,0.85,4.0,200000,9914701.774578635,3444.542359852675,16,0,9668006.601882135,3156.754982160948,237,0
18,5000,120,0.4,10058521.01375,11918788.60825,9835612.512165176,3656.16225,2259.8419499999995,3327.8042663137744,383,26,357,6.788511749347259,0.6,0.85,4.0,200000,9835612.512165176,3327.8042663137744,26,0,9511040.357830118,2972.763355314471,249,0
18,5000,120,0.5,10058521.01375,11905105.506874999,9744983.847685108,3656.16225,1910.761875,3211.670762192037,383,32,351,8.355091383812011,0.6,0.85,4.0,200000,9744983.847685108,3211.670762192037,32,0,9352929.550070554,2793.080400280313,255,0
18,5000,120,0.6,10058521.01375,11891422.4055,9643988.980499169,3656.16225,1561.6818,3055.190520325429,383,44,339,11.488250652741515,0.6,0.85,4.0,200000,9643988.980499169,3055.190520325429,44,0,9194130.958839506,2549.8750057384973,256,0
18,5000,120,0.7,10058521.01375,11877739.304125,9536303.330672722,3656.16225,1212.601725,2930.239067050648,383,49,334,12.793733681462141,0.6,0.85,4.0,200000,9536303.330672722,2930.239067050648,49,0,9034661.80873941,2345.0022152541137,261,0
