municipio,planta_id,poblacion,produccion_t,d_km,d_obra_km,C_loopA_euro_t,LC0_euro_hab,CE0_kg_hab,LC_S1_euro_hab,CE_S1_kg_hab,LC_S2_euro_hab,CE_S2_kg_hab,onsite_S2,LC_S2cap_euro_hab,CE_S2cap_kg_hab,onsite_S2cap,LC_S3_euro_hab,CE_S3_kg_hab,onsite_S3,credito_EF5_kg_hab
Medina de las Torres,5,1338,669.0,12.47,32.00,22.65,11.3251,2.5841,9.4660,0.8802,9.4660,0.8802,1,9.4660,0.8802,1,7.6767,0.8802,1,0.3500
Coria,20,12896,6448.0,7.63,6.65,13.73,6.8635,1.6784,6.4529,0.6085,6.4529,0.6085,1,6.8635,1.6784,0,6.3662,0.6085,1,0.3500
Robledillo de la Vera,22,305,152.5,7.37,14.86,16.59,8.2947,1.9168,14.8851,0.6800,8.2947,1.9168,0,8.2947,1.9168,0,6.7382,0.6800,1,0.3500
Bodonal de la Sierra,8,1139,569.5,7.26,12.07,15.60,7.8024,1.8299,8.7356,0.6540,7.8024,1.8299,0,7.8024,1.8299,0,6.7242,0.6540,1,0.3500
Torremenga,22,621,310.5,7.07,14.86,16.48,8.2397,1.9078,10.6977,0.6773,8.2397,1.9078,0,8.2397,1.9078,0,6.7217,0.6773,1,0.3500
Aceuchal,9,5679,2839.5,20.00,18.53,17.71,8.8536,2.4060,7.2963,0.8268,7.2963,0.8268,1,7.2963,0.8268,1,6.8857,0.8268,1,0.3500
Losar de la Vera,22,2966,1483.0,6.82,14.86,16.40,8.1997,1.9003,7.5028,0.6751,7.5028,0.6751,1,7.5028,0.6751,1,6.7097,0.6751,1,0.3500
Sierra de Fuentes,46,2085,1042.5,21.86,12.67,15.58,7.7879,2.2860,7.7354,0.7908,7.7354,0.7908,1,7.7879,2.2860,0,6.5580,0.7908,1,0.3500
Morcillo,25,418,209.0,7.00,8.52,14.07,7.0354,1.7155,12.2915,0.6196,7.0354,1.7155,0,7.0354,1.7155,0,6.5363,0.6196,1,0.3500
Segura de Toro,22,186,93.0,6.42,14.86,16.26,8.1297,1.8883,20.0798,0.6715,8.1297,1.8883,0,8.1297,1.8883,0,6.6887,0.6715,1,0.3500
Sancti-Spíritus,11,237,118.5,8.12,33.44,22.74,11.3721,2.4968,18.1602,0.8540,11.3721,2.4968,0,11.3721,2.4968,0,7.7290,0.8540,1,0.3500
Carrascalejo. El,14,85,42.5,19.98,30.94,21.85,10.9251,2.7777,36.8893,0.9383,10.9251,2.7777,0,10.9251,2.7777,0,7.5050,0.9383,1,0.3500
Parra. La,9,1390,695.0,19.45,18.53,17.52,8.7586,2.3895,8.6261,0.8219,8.6261,0.8219,1,8.7586,2.3895,0,6.8572,0.8219,1,0.3500
Navalmoral de la Mata,27,17228,8614.0,7.24,9.83,14.39,7.1952,1.7621,6.5037,0.6336,6.5037,0.6336,1,7.1952,1.7621,0,6.4215,0.6336,1,0.3500
Descargamaría,31,190,95.0,6.08,30.51,21.62,10.8087,2.3476,20.6005,0.8093,10.8087,2.3476,0,10.8087,2.3476,0,7.6118,0.8093,1,0.3500
Brozas,44,2123,1061.5,2.95,16.91,16.85,8.4245,1.8458,7.9049,0.6588,7.9049,0.6588,1,8.4245,1.8458,0,7.0259,0.6588,1,0.3500
Galisteo,29,1968,984.0,16.07,9.76,14.35,7.1736,2.0250,7.6224,0.7125,7.1736,2.0250,0,7.1736,2.0250,0,6.3964,0.7125,1,0.3500
Jerte,22,1332,666.0,5.61,14.86,15.97,7.9847,1.8640,8.4723,0.6642,7.9847,1.8640,0,7.9847,1.8640,0,6.6452,0.6642,1,0.3500
Oliva de Plasencia,29,286,143.0,15.53,9.76,14.17,7.0836,2.0088,15.0663,0.7076,7.0836,2.0088,0,7.0836,2.0088,0,6.3694,0.7076,1,0.3500
Cabezuela del Valle,22,2129,1064.5,5.51,14.86,15.94,7.9697,1.8610,7.7652,0.6633,7.7652,0.6633,1,7.9697,1.8610,0,6.6407,0.6633,1,0.3500
Abadía,22,325,162.5,5.14,14.86,15.81,7.9047,1.8499,14.2637,0.6600,7.9047,1.8499,0,7.9047,1.8499,0,6.6212,0.6600,1,0.3500
Reina,10,201,100.5,11.18,26.70,19.92,9.9578,2.3865,19.6252,0.8209,9.9578,2.3865,0,9.9578,2.3865,0,7.2564,0.8209,1,0.3500
Millanes,27,257,128.5,6.17,9.83,14.01,7.0052,1.7300,16.0292,0.6240,7.0052,1.7300,0,7.0052,1.7300,0,6.3645,0.6240,1,0.3500
Mirandilla,14,1377,688.5,18.47,30.94,21.32,10.6601,2.7324,9.2136,0.9247,9.2136,0.9247,1,9.2136,0.9247,1,7.4255,0.9247,1,0.3500
Jara¡z de la Vera,22,6467,3233.5,4.75,14.86,15.67,7.8347,1.8382,6.9370,0.6564,6.9370,0.6564,1,6.9370,0.6564,1,6.6002,0.6564,1,0.3500
Gargantilla,22,440,220.0,4.72,14.86,15.66,7.8297,1.8373,12.2307,0.6562,7.8297,1.8373,0,7.8297,1.8373,0,6.5987,0.6562,1,0.3500
Campanario,3,5367,2683.5,13.19,15.82,15.99,7.9939,2.1204,7.0640,0.7411,7.0640,0.7411,1,7.0640,0.7411,1,6.6246,0.7411,1,0.3500
Saucedilla,27,804,402.0,5.79,9.83,13.88,6.9402,1.7186,9.3915,0.6206,6.9402,1.7186,0,6.9402,1.7186,0,6.3450,0.6206,1,0.3500
Valverde de Burguillos,5,322,161.0,9.34,32.00,21.56,10.7801,2.4902,15.1980,0.8521,10.7801,2.4902,0,10.7801,2.4902,0,7.5132,0.8521,1,0.3500
Portaje,20,415,207.5,4.62,6.65,12.68,6.3385,1.5881,12.1257,0.5814,6.3385,1.5881,0,6.3385,1.5881,0,6.2087,0.5814,1,0.3500
Valverde de Leganés,13,4155,2077.5,10.71,22.19,18.11,9.0537,2.2371,7.5178,0.7761,7.5178,0.7761,1,7.5178,0.7761,1,6.9835,0.7761,1,0.3500
Garrovilla. La,14,2506,1253.0,17.95,30.94,21.14,10.5701,2.7168,8.3686,0.9200,8.3686,0.9200,1,8.3686,0.9200,1,7.3985,0.9200,1,0.3500
Carcaboso,29,1108,554.0,14.24,9.76,13.71,6.8536,1.9701,8.5124,0.6960,6.8536,1.9701,0,6.8536,1.9701,0,6.3004,0.6960,1,0.3500
Magacela,3,607,303.5,12.50,15.82,15.75,7.8739,2.0997,10.6808,0.7349,7.8739,2.0997,0,7.8739,2.0997,0,6.5886,0.7349,1,0.3500
Cadalso,31,506,253.0,3.91,30.51,20.86,10.4287,2.2825,12.2693,0.7898,10.4287,2.2825,0,10.4287,2.2825,0,7.4978,0.7898,1,0.3500
Fregenal de la Sierra,8,5237,2618.5,3.43,12.07,14.26,7.1324,1.7150,6.8171,0.6195,6.8171,0.6195,1,7.1324,1.7150,0,6.5232,0.6195,1,0.3500
Montehermoso,25,5799,2899.5,3.91,8.52,12.99,6.4954,1.6228,6.5797,0.5918,6.4954,1.6228,0,6.4954,1.6228,0,6.3743,0.5918,1,0.3500
Jarandilla de la Vera,22,3129,1564.5,3.34,14.86,15.18,7.5897,1.7959,7.2759,0.6438,7.2759,0.6438,1,7.5897,1.7959,0,6.5267,0.6438,1,0.3500
Albalá,41,798,399.0,3.35,14.01,14.87,7.4374,1.7709,9.5641,0.6363,7.4374,1.7709,0,7.4374,1.7709,0,6.5971,0.6363,1,0.3500
Haba. La,3,1367,683.5,11.65,15.82,15.45,7.7239,2.0742,8.3460,0.7273,7.7239,2.0742,0,7.7239,2.0742,0,6.5436,0.7273,1,0.3500
Mengabril,3,487,243.5,11.64,15.82,15.44,7.7189,2.0739,11.6492,0.7272,7.7189,2.0739,0,7.7189,2.0739,0,6.5421,0.7272,1,0.3500
Puebla del Prior,1,545,272.5,4.00,15.43,15.30,7.6501,1.8329,11.0822,0.6549,7.6501,1.8329,0,7.6501,1.8329,0,6.5746,0.6549,1,0.3500
Trujillanos,14,1439,719.5,16.62,30.94,20.68,10.3401,2.6769,9.0393,0.9081,9.0393,0.9081,1,9.0393,0.9081,1,7.3295,0.9081,1,0.3500
Talayuela,27,9222,4611.0,4.02,9.83,13.26,6.6302,1.6655,6.4602,0.6046,6.4602,0.6046,1,6.6302,1.6655,0,6.2520,0.6046,1,0.3500
Moraleja,20,7998,3999.0,3.09,6.65,12.14,6.0685,1.5422,6.3331,0.5676,6.0685,1.5422,0,6.0685,1.5422,0,6.0685,1.5422,0,0.3500
Montánchez,41,2040,1020.0,2.71,14.01,14.65,7.3274,1.7517,7.6237,0.6305,7.3274,1.7517,0,7.3274,1.7517,0,6.5641,0.6305,1,0.3500
Alconera,5,737,368.5,7.44,32.00,20.89,10.4451,2.4332,10.7257,0.8350,10.4451,2.4332,0,10.4451,2.4332,0,7.4127,0.8350,1,0.3500
Torremej¡a,14,2228,1114.0,16.07,30.94,20.48,10.2401,2.6604,8.3941,0.9031,8.3941,0.9031,1,8.3941,0.9031,1,7.2995,0.9031,1,0.3500
Casas de Reina,10,196,98.0,8.34,26.70,18.93,9.4628,2.3013,19.7939,0.7954,9.4628,2.3013,0,9.4628,2.3013,0,7.1079,0.7954,1,0.3500
Castuera,6,6594,3297.0,2.88,9.98,13.05,6.5261,1.6357,6.5370,0.5957,6.5261,1.6357,0,6.5261,1.6357,0,6.2752,0.5957,1,0.3500
Casatejada,27,1399,699.5,3.23,9.83,12.98,6.4902,1.6418,7.9341,0.5975,6.4902,1.6418,0,6.4902,1.6418,0,6.2100,0.5975,1,0.3500
Valencia de Alcántara,39,6178,3089.0,2.59,16.47,15.29,7.6431,1.8219,6.8976,0.6516,6.8976,0.6516,1,6.8976,0.6516,1,6.6354,0.6516,1,0.3500
Siruela,11,2192,1096.0,3.69,33.44,21.19,10.5971,2.3639,8.5196,0.8142,8.5196,0.8142,1,8.5196,0.8142,1,7.4965,0.8142,1,0.3500
Quintana de la Serena,6,5069,2534.5,2.57,9.98,12.94,6.4711,1.6264,6.6345,0.5929,6.4711,1.6264,0,6.4711,1.6264,0,6.2587,0.5929,1,0.3500
Villalba de los Barros,9,1654,827.0,14.89,18.53,15.92,7.9586,2.2527,8.0991,0.7808,7.9586,2.2527,0,7.9586,2.2527,0,6.6172,0.7808,1,0.3500
Feria,9,1341,670.5,14.72,18.53,15.86,7.9286,2.2476,8.4429,0.7793,7.9286,2.2476,0,7.9286,2.2476,0,6.6082,0.7793,1,0.3500
Malpartida de Plasencia,29,4627,2313.5,11.51,9.76,12.76,6.3786,1.8882,6.6539,0.6715,6.3786,1.8882,0,6.3786,1.8882,0,6.1579,0.6715,1,0.3500
Logrosán,45,2090,1045.0,1.63,26.24,18.44,9.2211,2.0860,8.1625,0.7308,8.1625,0.7308,1,8.1625,0.7308,1,7.1166,0.7308,1,0.3500
Aldeanueva del Camino,22,800,400.0,0.82,14.86,14.30,7.1497,1.7203,9.4699,0.6211,7.1497,1.7203,0,7.1497,1.7203,0,6.3947,0.6211,1,0.3500
Santos de Maimona. Los,9,8193,4096.5,13.93,18.53,15.59,7.7936,2.2239,6.8432,0.7722,6.8432,0.7722,1,6.8432,0.7722,1,6.5677,0.7722,1,0.3500
Trasierra,10,691,345.5,6.91,26.70,18.43,9.2128,2.2584,10.5818,0.7825,9.2128,2.2584,0,9.2128,2.2584,0,7.0329,0.7825,1,0.3500
Zafra,9,16424,8212.0,13.79,18.53,15.54,7.7686,2.2197,6.6828,0.7709,6.6828,0.7709,1,6.6828,0.7709,1,6.5602,0.7709,1,0.3500
Pueblonuevo del Guadiana,18,2018,1009.0,17.64,12.70,13.42,6.7081,2.1603,7.4513,0.7531,6.7081,2.1603,0,6.7081,2.1603,0,6.2276,0.7531,1,0.3500
Almaraz,27,1321,660.5,1.21,9.83,12.27,6.1352,1.5812,7.9331,0.5794,6.1352,1.5812,0,6.1352,1.5812,0,6.1035,0.5794,1,0.3500
Esparragalejo,14,1580,790.0,13.50,30.94,19.58,9.7901,2.5833,8.7193,0.8800,8.7193,0.8800,1,8.7193,0.8800,1,7.1645,0.8800,1,0.3500
Ribera del Fresno,1,3466,1733.0,0.60,15.43,14.11,7.0551,1.7309,7.0378,0.6243,7.0378,0.6243,1,7.0551,1.7309,0,6.3961,0.6243,1,0.3500
Malpartida de Cáceres,46,4469,2234.5,14.92,12.67,13.15,6.5729,2.0778,6.7313,0.7283,6.5729,2.0778,0,6.5729,2.0778,0,6.1935,0.7283,1,0.3500
Don Benito,3,35791,17895.5,8.11,15.82,14.21,7.1039,1.9680,6.4010,0.6954,6.4010,0.6954,1,7.1039,1.9680,0,6.3576,0.6954,1,0.3500
Atalaya,5,338,169.0,4.33,32.00,19.81,9.9051,2.3399,14.5680,0.8070,9.9051,2.3399,0,9.9051,2.3399,0,7.2507,0.8070,1,0.3500
Talavera la Real,4,5509,2754.5,3.21,21.80,15.58,7.7905,2.0004,6.9909,0.7051,6.9909,0.7051,1,6.9909,0.7051,1,6.6101,0.7051,1,0.3500
Coronada. La,3,2239,1119.5,5.44,15.82,13.27,6.6339,1.8879,7.3068,0.6714,6.6339,1.8879,0,6.6339,1.8879,0,6.2166,0.6714,1,0.3500
Olivenza,13,11852,5926.0,3.17,22.19,15.47,7.7337,2.0109,6.7310,0.7083,6.7310,0.7083,1,6.7310,0.7083,1,6.5875,0.7083,1,0.3500
Arroyo de San Serván,14,4276,2138.0,10.35,30.94,18.48,9.2401,2.4888,7.5567,0.8516,7.5567,0.8516,1,7.5567,0.8516,1,6.9995,0.8516,1,0.3500
Llerena,10,5997,2998.5,2.72,26.70,16.96,8.4778,2.1327,7.1602,0.7448,7.1602,0.7448,1,7.1602,0.7448,1,6.8124,0.7448,1,0.3500
Cáceres,46,93131,46565.5,11.23,12.67,11.86,5.9279,1.9671,6.0052,0.6951,5.9279,1.9671,0,5.9279,1.9671,0,5.9279,1.9671,0,0.3500
Plasencia,29,41148,20574.0,5.72,9.76,10.73,5.3636,1.7145,5.8698,0.6193,5.3636,1.7145,0,5.3636,1.7145,0,5.3636,1.7145,0,0.3500
Badajoz,18,148334,74167.0,10.40,12.70,10.89,5.4431,1.9431,5.8498,0.6879,5.4431,1.9431,0,5.4431,1.9431,0,5.4431,1.9431,0,0.3500
Casar de Cáceres,46,4879,2439.5,5.99,12.67,10.03,5.0129,1.8099,6.2163,0.6480,5.0129,1.8099,0,5.0129,1.8099,0,5.0129,1.8099,0,0.3500
Fuente del Maestre,9,6962,3481.0,2.68,18.53,11.65,5.8236,1.8864,6.3062,0.6709,5.8236,1.8864,0,5.8236,1.8864,0,5.8236,1.8864,0,0.3500
Calamonte,14,6178,3089.0,2.78,30.94,15.83,7.9151,2.2617,6.9792,0.7835,6.9792,0.7835,1,6.9792,0.7835,1,6.6020,0.7835,1,0.3500
